Customer_ID,cluster_category
34961,5.0
35284,5.0
30960,5.0
8191,5.0
6988,5.0
501,2.0
14295,5.0
35982,4.0
22266,2.0
145,2.0
38741,2.0
37702,2.0
36703,4.0
10066,5.0
1892,5.0
12397,2.0
18095,5.0
8513,2.0
37930,2.0
21528,5.0
26371,5.0
33496,2.0
20412,1.0
34862,5.0
31706,4.0
19613,5.0
22993,2.0
36877,2.0
6285,5.0
6845,5.0
3111,2.0
17925,5.0
9321,6.0
28240,2.0
11400,4.0
24968,5.0
26782,2.0
35595,5.0
3872,2.0
1726,2.0
7811,2.0
38330,2.0
24375,5.0
18534,5.0
13820,2.0
10080,2.0
9460,2.0
31209,4.0
9691,5.0
9376,2.0
18869,5.0
21402,2.0
15349,4.0
3501,5.0
38252,5.0
19310,2.0
25093,5.0
15252,5.0
16190,2.0
34684,5.0
34036,2.0
26838,5.0
23490,2.0
6010,5.0
21019,2.0
10530,2.0
1503,2.0
31645,5.0
33980,6.0
28500,6.0
161,5.0
39437,5.0
28278,2.0
29711,4.0
27315,5.0
13217,5.0
40056,5.0
30720,5.0
22945,5.0
37948,4.0
18761,5.0
30899,5.0
13639,5.0
39217,5.0
29411,5.0
14438,2.0
34346,6.0
2192,5.0
27838,5.0
10992,5.0
16014,2.0
35413,1.0
12148,5.0
11719,2.0
4387,2.0
32818,5.0
11551,5.0
37140,4.0
18972,5.0
29615,5.0
30239,2.0
8507,2.0
9574,5.0
36818,5.0
22948,4.0
5620,5.0
31299,2.0
28883,2.0
30007,2.0
6788,5.0
24904,5.0
10983,2.0
25380,5.0
22162,2.0
34286,4.0
30208,4.0
35778,4.0
19815,2.0
34142,2.0
14611,2.0
10640,2.0
4970,2.0
1791,2.0
10709,5.0
1036,5.0
37860,5.0
40111,5.0
18146,2.0
13665,5.0
37128,2.0
32459,5.0
5830,6.0
13123,5.0
12205,6.0
20927,5.0
27457,2.0
25941,5.0
31011,5.0
37258,2.0
14113,5.0
3665,2.0
10751,5.0
8969,5.0
18638,2.0
14813,4.0
11542,5.0
26226,2.0
11528,2.0
28508,5.0
20994,5.0
36186,2.0
21937,2.0
4256,5.0
835,6.0
39327,2.0
29617,5.0
39047,6.0
23440,2.0
298,2.0
2204,2.0
34660,2.0
30314,5.0
21052,2.0
5273,4.0
15422,2.0
20950,2.0
10174,5.0
34532,2.0
29708,4.0
34418,5.0
33680,6.0
2580,4.0
4709,2.0
20659,2.0
30296,6.0
11923,6.0
2480,4.0
18110,5.0
27254,2.0
37293,5.0
6425,5.0
17681,2.0
19392,2.0
2386,4.0
20817,2.0
32053,2.0
19541,5.0
4695,5.0
8392,2.0
20011,2.0
7142,5.0
15892,5.0
388,2.0
19924,4.0
19498,5.0
27090,5.0
28649,4.0
24942,5.0
38837,4.0
13136,2.0
4739,5.0
1918,2.0
7654,4.0
11832,2.0
29247,2.0
38645,5.0
23950,5.0
13057,2.0
40332,4.0
13695,2.0
36049,4.0
17721,5.0
34940,2.0
12769,6.0
11455,5.0
36999,5.0
227,4.0
17573,5.0
40126,5.0
37922,4.0
10991,4.0
2767,6.0
6470,4.0
38515,5.0
38084,5.0
7216,5.0
35094,5.0
15404,2.0
3436,2.0
21486,2.0
422,2.0
40248,5.0
7488,5.0
24479,5.0
40296,2.0
26095,5.0
38370,5.0
24460,5.0
24000,2.0
9720,5.0
4135,4.0
29443,5.0
10011,4.0
29551,5.0
22045,2.0
13467,5.0
29713,2.0
18956,1.0
28466,2.0
471,5.0
22395,4.0
24561,5.0
26299,5.0
29601,5.0
12439,2.0
23720,5.0
20320,2.0
153,5.0
8521,5.0
16630,5.0
24506,2.0
72,5.0
25013,5.0
24869,2.0
931,2.0
2052,5.0
16558,2.0
20630,2.0
29170,5.0
13241,6.0
16387,5.0
804,4.0
6104,5.0
22052,5.0
3268,4.0
18154,5.0
32171,4.0
25035,5.0
39416,5.0
4426,5.0
11379,2.0
14634,5.0
17689,2.0
12977,5.0
7264,5.0
10843,2.0
15760,4.0
39247,5.0
31182,5.0
35234,2.0
38613,6.0
24767,2.0
4856,2.0
20938,5.0
12245,5.0
4703,5.0
4116,2.0
14716,5.0
19299,2.0
6103,5.0
17507,4.0
21034,4.0
16849,2.0
26009,2.0
17376,5.0
26589,2.0
18432,5.0
32025,5.0
40093,2.0
18610,2.0
2704,4.0
30130,5.0
39366,2.0
35377,4.0
31155,5.0
16576,2.0
29974,2.0
8676,5.0
33924,1.0
171,5.0
30167,2.0
3020,2.0
21596,4.0
23002,5.0
19309,2.0
30083,2.0
22928,5.0
15180,2.0
29780,2.0
34195,5.0
869,2.0
18207,4.0
883,2.0
27956,4.0
19775,2.0
26238,5.0
32926,6.0
117,5.0
1345,4.0
23082,5.0
3783,5.0
37232,6.0
4095,5.0
23847,2.0
14227,5.0
36289,2.0
9664,2.0
34473,4.0
9538,5.0
12693,5.0
33756,2.0
38260,2.0
33002,2.0
16996,5.0
32800,5.0
27046,2.0
18504,5.0
25402,5.0
20617,5.0
24982,4.0
17464,2.0
24956,6.0
37025,5.0
11057,5.0
9750,1.0
28268,2.0
19442,2.0
1295,2.0
25420,5.0
38384,5.0
802,5.0
11750,4.0
14052,5.0
27240,2.0
961,5.0
23220,5.0
13363,2.0
31635,5.0
8004,5.0
18768,5.0
31628,1.0
35264,4.0
20972,5.0
38438,5.0
35318,5.0
33477,5.0
33254,1.0
26201,2.0
21529,4.0
10753,2.0
25137,2.0
27190,2.0
3492,2.0
18194,2.0
17321,2.0
22667,5.0
4947,5.0
1561,5.0
15198,5.0
37219,5.0
20761,2.0
29043,4.0
23111,2.0
6737,6.0
10870,4.0
22867,5.0
12928,5.0
21771,5.0
8612,5.0
35886,2.0
35482,5.0
312,5.0
26469,2.0
16156,5.0
26156,5.0
18551,2.0
11509,5.0
39209,5.0
2065,2.0
38993,5.0
21765,4.0
35257,5.0
24179,2.0
19957,4.0
29482,5.0
18678,5.0
1839,2.0
26103,5.0
4217,2.0
29964,2.0
15686,5.0
17420,5.0
19797,2.0
13812,2.0
3804,5.0
5087,5.0
35009,5.0
35891,2.0
38732,2.0
36636,2.0
35871,4.0
6621,2.0
19742,2.0
11199,5.0
27404,2.0
37415,5.0
7725,4.0
19082,5.0
1205,4.0
24700,5.0
8307,4.0
30003,2.0
7729,5.0
22997,5.0
20397,5.0
39729,2.0
36444,5.0
14143,2.0
16194,4.0
20880,2.0
1289,5.0
1428,2.0
18502,5.0
24005,6.0
10083,5.0
18770,2.0
7615,5.0
33830,2.0
16878,1.0
13915,2.0
10383,2.0
15856,5.0
30183,5.0
33951,2.0
30010,5.0
14578,6.0
19622,5.0
23429,5.0
2285,2.0
6812,2.0
2646,4.0
1391,5.0
26129,4.0
13640,2.0
9352,2.0
7954,2.0
13463,4.0
20441,2.0
24011,5.0
36521,5.0
28973,5.0
39784,2.0
1611,2.0
12300,5.0
541,2.0
24880,2.0
25609,5.0
8727,2.0
33787,2.0
19519,5.0
8111,5.0
38829,2.0
22636,6.0
22668,1.0
16540,4.0
11121,2.0
4489,4.0
23776,2.0
17770,5.0
12431,5.0
2711,2.0
26997,2.0
15532,2.0
1877,5.0
34358,5.0
18779,2.0
3875,5.0
38576,2.0
2153,5.0
30808,4.0
2630,5.0
17877,5.0
17599,2.0
6462,5.0
12438,5.0
17276,5.0
25353,2.0
12131,5.0
23,5.0
25630,2.0
37904,5.0
15149,2.0
3083,5.0
2832,4.0
25023,2.0
12956,2.0
37819,2.0
19438,2.0
8220,5.0
13385,5.0
4215,5.0
17008,5.0
20236,2.0
24108,4.0
24970,5.0
36262,5.0
11381,2.0
6059,2.0
9679,2.0
5313,6.0
7437,6.0
19967,5.0
7768,5.0
4261,2.0
7613,4.0
14669,5.0
36856,2.0
21328,5.0
4403,4.0
39612,2.0
20150,5.0
7790,2.0
30206,2.0
10861,5.0
29965,6.0
18796,5.0
5394,5.0
33729,2.0
31806,5.0
9165,2.0
26568,5.0
7432,5.0
8718,2.0
24883,5.0
9784,2.0
19618,5.0
30629,5.0
16808,5.0
6077,2.0
18982,4.0
35,6.0
34968,5.0
18813,4.0
6980,2.0
33490,5.0
16859,5.0
28858,5.0
24235,5.0
7749,4.0
16744,4.0
21290,2.0
29746,5.0
35145,5.0
30965,5.0
21247,5.0
40142,5.0
26384,2.0
24478,2.0
26250,5.0
16734,5.0
21905,5.0
2730,5.0
26658,6.0
18176,5.0
37202,5.0
26379,2.0
35659,2.0
36794,4.0
18670,5.0
21108,2.0
11071,4.0
31083,5.0
33339,4.0
33384,2.0
36923,5.0
5034,2.0
3655,5.0
36842,5.0
9272,2.0
24223,5.0
40575,2.0
26178,4.0
21869,5.0
8175,4.0
385,2.0
16952,6.0
22343,5.0
25857,5.0
2627,5.0
30745,2.0
7957,4.0
7011,4.0
15493,2.0
13000,5.0
39895,2.0
11865,5.0
3565,2.0
12673,2.0
16464,2.0
1888,2.0
2397,5.0
35116,5.0
11727,6.0
3796,6.0
5568,2.0
27966,5.0
4743,5.0
32287,2.0
5571,2.0
36220,5.0
18118,4.0
40635,4.0
30657,2.0
102,5.0
6258,6.0
17122,2.0
28991,2.0
15437,6.0
9797,2.0
14245,4.0
11096,2.0
37274,2.0
29365,5.0
33113,5.0
30665,4.0
36632,4.0
37728,2.0
36457,5.0
33803,2.0
6491,2.0
11562,4.0
36780,4.0
7416,5.0
35378,5.0
21645,5.0
6267,5.0
27194,4.0
3255,4.0
14102,5.0
23940,5.0
33295,5.0
18414,5.0
7586,2.0
23967,2.0
3815,5.0
28242,5.0
35336,5.0
13402,4.0
33427,5.0
24573,5.0
22851,5.0
38119,2.0
23968,5.0
13707,5.0
5049,6.0
2003,5.0
27971,4.0
10796,5.0
19634,2.0
19582,4.0
17227,2.0
28639,5.0
26862,5.0
24579,2.0
17269,5.0
24221,4.0
13935,5.0
36198,4.0
3385,5.0
40010,5.0
789,2.0
27110,5.0
22382,5.0
11893,5.0
11924,6.0
39256,5.0
39808,4.0
29831,2.0
26261,2.0
17936,2.0
11900,4.0
33237,6.0
39077,2.0
25763,2.0
28037,6.0
24775,5.0
11637,2.0
37331,4.0
19291,4.0
38906,5.0
38183,5.0
36980,5.0
5486,5.0
40625,2.0
2551,2.0
14053,5.0
9340,2.0
23254,6.0
39230,4.0
38440,5.0
26252,2.0
34766,2.0
13471,4.0
22032,5.0
39182,5.0
23559,2.0
7905,2.0
38441,6.0
7362,1.0
6977,5.0
2857,2.0
24915,5.0
5231,2.0
9428,5.0
19152,5.0
2316,5.0
9994,5.0
19303,5.0
27603,4.0
12752,5.0
8142,2.0
20764,6.0
29592,5.0
20810,2.0
19213,2.0
456,5.0
39541,2.0
3903,2.0
27493,2.0
32339,5.0
25684,5.0
988,2.0
17181,2.0
29169,4.0
40692,5.0
33294,4.0
8686,5.0
4370,4.0
21127,2.0
23883,5.0
26002,5.0
5961,5.0
11812,2.0
5855,2.0
29240,2.0
6395,4.0
21196,2.0
40557,4.0
8077,5.0
37276,2.0
31704,2.0
36503,2.0
22544,2.0
17191,2.0
20103,6.0
5165,2.0
8349,2.0
20969,5.0
38925,4.0
21986,2.0
13274,2.0
26932,5.0
19448,5.0
39250,2.0
24459,6.0
37942,5.0
19371,2.0
40560,2.0
9111,6.0
16539,4.0
27850,2.0
27710,5.0
3443,5.0
14781,4.0
7472,5.0
17389,5.0
33272,5.0
29442,5.0
26015,5.0
12134,5.0
3768,6.0
37996,5.0
20710,5.0
7406,2.0
13286,2.0
5285,5.0
5304,2.0
18418,5.0
24057,2.0
30073,2.0
31557,5.0
7002,2.0
2025,5.0
27969,5.0
32317,5.0
25187,6.0
40468,5.0
17652,2.0
24544,5.0
21145,2.0
37435,5.0
7983,2.0
37099,1.0
8516,1.0
39394,2.0
35800,5.0
23124,4.0
34859,5.0
14044,5.0
33238,5.0
5710,2.0
26023,5.0
40657,6.0
31652,5.0
17160,5.0
19404,6.0
37095,5.0
5742,5.0
179,5.0
23255,5.0
3167,5.0
11859,5.0
15058,5.0
13169,2.0
32957,5.0
17501,4.0
5874,5.0
16171,2.0
7716,2.0
5979,2.0
39931,2.0
14673,5.0
37280,5.0
30477,2.0
28525,5.0
20646,4.0
8950,5.0
18658,5.0
9072,5.0
31771,2.0
23901,5.0
34893,2.0
3115,2.0
492,4.0
7433,2.0
8978,5.0
11724,5.0
8011,5.0
37318,5.0
31367,5.0
16817,5.0
28716,4.0
28907,5.0
17949,4.0
32294,5.0
15997,5.0
11383,4.0
1094,5.0
18606,5.0
13221,2.0
31098,4.0
23214,4.0
1651,2.0
27057,2.0
25766,5.0
16569,2.0
14959,5.0
26911,5.0
11396,5.0
15352,5.0
4117,4.0
14309,5.0
1266,5.0
27877,5.0
36926,2.0
23227,5.0
15238,2.0
226,1.0
27678,4.0
29897,4.0
40654,5.0
30990,4.0
15168,5.0
25098,4.0
20365,4.0
24077,5.0
4731,4.0
90,2.0
2150,2.0
74,5.0
17086,2.0
19645,2.0
31613,5.0
37598,4.0
33406,2.0
35712,6.0
11585,2.0
26506,2.0
8014,4.0
22332,4.0
8359,4.0
12707,5.0
13099,5.0
3471,2.0
19730,5.0
33356,5.0
6885,4.0
13666,2.0
32071,1.0
16495,1.0
20928,1.0
32572,6.0
9115,3.0
2090,6.0
38666,3.0
35137,3.0
23219,1.0
10703,3.0
21932,3.0
14496,4.0
17264,1.0
29657,4.0
36943,3.0
27525,3.0
22922,3.0
13592,1.0
1882,1.0
8274,6.0
357,3.0
3134,3.0
13403,6.0
38030,3.0
32879,3.0
32508,1.0
26419,3.0
17358,3.0
15192,3.0
17183,1.0
34499,3.0
2460,1.0
36134,1.0
8373,6.0
21866,3.0
35564,1.0
18116,1.0
3216,3.0
14228,3.0
7231,6.0
459,3.0
14145,3.0
30833,4.0
14226,3.0
37765,6.0
867,3.0
36026,1.0
15364,3.0
2497,3.0
28289,3.0
30279,4.0
19468,1.0
4399,3.0
13126,3.0
12094,1.0
34024,1.0
7486,3.0
39141,1.0
24590,1.0
38768,3.0
20504,3.0
18635,1.0
14037,3.0
30476,4.0
25980,4.0
23226,3.0
1957,1.0
40228,3.0
14921,3.0
15311,6.0
24951,3.0
27420,1.0
38199,3.0
37043,3.0
1155,1.0
30321,1.0
28998,4.0
13093,1.0
22296,3.0
29174,1.0
14009,3.0
872,3.0
3230,4.0
39433,1.0
24280,1.0
21900,1.0
24320,4.0
10686,2.0
10769,1.0
25734,1.0
13864,4.0
19664,6.0
7398,3.0
7910,1.0
33020,3.0
30551,3.0
20437,3.0
6256,1.0
28960,3.0
31719,3.0
5867,3.0
2737,3.0
2034,3.0
21202,3.0
38864,3.0
29622,3.0
20032,3.0
17428,3.0
38641,3.0
39518,1.0
28375,3.0
36491,1.0
14064,3.0
17707,3.0
11913,3.0
17878,4.0
25382,3.0
12776,4.0
25632,1.0
17131,4.0
20629,1.0
26276,1.0
38050,1.0
27638,3.0
9351,3.0
15986,3.0
14601,3.0
26783,3.0
33275,1.0
28040,3.0
8569,1.0
37579,4.0
14996,6.0
37217,3.0
34190,3.0
9782,3.0
37396,3.0
27853,3.0
31906,3.0
26661,1.0
29513,6.0
15517,4.0
9515,3.0
9677,1.0
21035,4.0
27093,3.0
224,3.0
23202,3.0
5551,1.0
31919,3.0
11590,4.0
14046,1.0
23957,3.0
8745,1.0
15698,3.0
15116,1.0
2375,3.0
295,3.0
8379,1.0
801,1.0
27816,1.0
3193,1.0
12764,3.0
25585,6.0
13652,1.0
5249,3.0
19004,3.0
9478,6.0
5505,3.0
8673,3.0
30506,3.0
17500,1.0
16038,3.0
36254,3.0
36153,1.0
3944,3.0
23431,3.0
10866,3.0
32900,3.0
23242,1.0
14343,4.0
4048,1.0
22631,1.0
8076,3.0
18017,3.0
19671,6.0
3058,6.0
37263,4.0
16049,3.0
2245,3.0
28128,2.0
14282,3.0
23442,3.0
22528,3.0
1701,1.0
37969,3.0
18598,3.0
28453,1.0
32478,6.0
23710,2.0
13794,1.0
23049,1.0
38891,6.0
9086,3.0
37927,3.0
33938,3.0
18007,3.0
23610,3.0
5435,2.0
11442,1.0
14573,6.0
30444,3.0
1353,3.0
7835,3.0
10003,3.0
704,6.0
9580,1.0
34208,3.0
21863,1.0
38717,1.0
3733,3.0
16689,4.0
39904,3.0
8380,1.0
17704,3.0
23107,3.0
36013,3.0
34108,3.0
10947,3.0
6430,6.0
37083,3.0
14169,6.0
38931,4.0
14258,3.0
16828,1.0
32617,3.0
18677,1.0
30941,1.0
37037,3.0
24798,6.0
24192,3.0
1687,3.0
7059,1.0
35973,3.0
29697,4.0
875,1.0
38211,1.0
15567,1.0
29871,1.0
4650,4.0
5126,1.0
8071,6.0
5539,1.0
37104,1.0
22575,1.0
29376,3.0
24130,2.0
1225,3.0
14122,3.0
20392,2.0
33591,3.0
13800,3.0
30355,3.0
23519,3.0
17861,3.0
14234,1.0
16399,3.0
19682,3.0
26826,3.0
39984,4.0
36649,3.0
25490,1.0
23800,3.0
35241,3.0
15793,3.0
9731,3.0
33545,1.0
15394,6.0
22737,1.0
38605,3.0
21506,1.0
25638,1.0
21654,1.0
3146,1.0
35869,3.0
35748,1.0
1489,1.0
12703,3.0
22361,6.0
21100,3.0
7900,1.0
30647,4.0
6955,3.0
3726,3.0
19740,1.0
2097,1.0
21233,3.0
33329,1.0
39766,1.0
3324,3.0
3696,1.0
3166,1.0
21051,1.0
28966,1.0
38750,3.0
36895,1.0
325,3.0
24345,1.0
11735,3.0
4991,3.0
35130,1.0
30327,1.0
39178,4.0
7665,6.0
29203,3.0
32107,3.0
344,1.0
24870,3.0
28544,3.0
22337,1.0
25733,3.0
7898,6.0
3929,4.0
33485,6.0
22015,1.0
1859,3.0
31237,3.0
38393,1.0
32221,3.0
28744,3.0
27968,3.0
30017,3.0
27898,1.0
35906,1.0
32619,3.0
15066,1.0
25449,1.0
11490,3.0
38190,1.0
29133,1.0
25040,4.0
11365,3.0
24003,4.0
14400,6.0
22754,1.0
33592,4.0
33333,6.0
20901,3.0
4671,1.0
11642,3.0
32822,3.0
28367,3.0
183,6.0
37883,3.0
15179,3.0
30478,6.0
27266,3.0
39744,3.0
12625,6.0
13220,4.0
26130,3.0
32589,3.0
39283,2.0
14500,3.0
381,1.0
12958,3.0
31869,3.0
39126,3.0
24185,2.0
29730,6.0
19124,3.0
2993,1.0
39146,6.0
32885,3.0
400,1.0
39332,3.0
19717,6.0
17930,3.0
8793,1.0
9242,4.0
3102,3.0
6125,3.0
11244,4.0
37432,3.0
25058,1.0
39138,3.0
32858,1.0
39331,3.0
9453,3.0
3075,3.0
26256,1.0
8003,3.0
1576,6.0
637,1.0
18698,6.0
34599,6.0
933,1.0
12349,3.0
31966,3.0
34290,3.0
2157,1.0
36846,1.0
22001,4.0
4433,3.0
15315,3.0
10262,6.0
3919,3.0
27743,1.0
16000,1.0
31799,3.0
7263,3.0
22314,3.0
17406,3.0
12872,1.0
30141,3.0
28591,3.0
6923,3.0
2747,3.0
321,4.0
39269,3.0
14629,3.0
28938,6.0
8087,1.0
3841,3.0
21608,1.0
40637,3.0
31454,3.0
18191,1.0
26849,3.0
6515,3.0
15074,6.0
29027,3.0
24994,3.0
8948,6.0
22629,3.0
30542,1.0
28377,3.0
26894,1.0
32260,4.0
6929,3.0
5133,1.0
14160,3.0
2403,1.0
28457,1.0
9632,3.0
225,1.0
25683,3.0
34051,6.0
10565,1.0
18398,3.0
33492,6.0
7392,3.0
14308,1.0
12709,1.0
28018,3.0
22317,4.0
13673,4.0
13364,3.0
37993,1.0
27314,1.0
2415,3.0
28760,3.0
21546,3.0
11289,1.0
6347,3.0
33345,4.0
37695,6.0
21384,4.0
19856,6.0
36647,3.0
8459,6.0
5331,3.0
28817,4.0
35364,3.0
14157,1.0
17302,6.0
35924,3.0
27378,6.0
37245,6.0
32488,3.0
9685,3.0
16084,1.0
33925,4.0
24953,3.0
24694,6.0
22302,3.0
21880,3.0
20238,4.0
25103,3.0
12829,4.0
13512,3.0
9296,3.0
38827,1.0
15476,3.0
13951,1.0
30938,1.0
23316,3.0
20439,1.0
17453,3.0
14361,4.0
17534,3.0
14222,6.0
6815,3.0
16120,2.0
15031,6.0
37450,3.0
39823,3.0
32485,1.0
37384,3.0
30435,1.0
3965,3.0
29390,3.0
2350,6.0
3341,3.0
21621,3.0
2282,3.0
12176,6.0
6002,3.0
39930,6.0
5764,6.0
18315,3.0
30611,3.0
13163,1.0
10499,3.0
13848,1.0
20662,1.0
7169,1.0
37194,3.0
12812,2.0
7791,3.0
4311,3.0
16279,1.0
16750,6.0
1898,3.0
17870,1.0
34369,1.0
24642,3.0
13689,3.0
12386,6.0
36155,1.0
20248,1.0
32293,1.0
3239,3.0
1773,3.0
14956,1.0
27618,3.0
11122,1.0
39683,6.0
3686,3.0
7262,4.0
9079,1.0
7546,1.0
15295,3.0
12885,6.0
26241,1.0
2560,6.0
38786,3.0
19817,3.0
5700,4.0
35197,1.0
5203,3.0
9577,1.0
32181,3.0
20988,1.0
39155,1.0
15764,3.0
34317,1.0
100,3.0
35934,4.0
34293,3.0
17395,3.0
37337,3.0
27235,1.0
35085,2.0
22475,3.0
16456,6.0
34603,1.0
18377,3.0
23345,3.0
3603,4.0
22301,3.0
23059,3.0
523,3.0
6965,2.0
20090,6.0
21669,3.0
24191,3.0
30456,4.0
40237,6.0
31477,3.0
19706,3.0
24943,3.0
12701,3.0
3745,3.0
18204,3.0
25053,2.0
22913,4.0
27764,3.0
23764,3.0
24495,3.0
12096,3.0
4780,6.0
10465,4.0
20518,1.0
27896,1.0
1702,3.0
34475,4.0
3808,1.0
31307,1.0
26613,1.0
755,3.0
2702,1.0
3363,4.0
33068,3.0
33943,1.0
36445,1.0
4181,1.0
2986,1.0
14914,1.0
19205,3.0
20519,1.0
38874,1.0
24365,3.0
25068,2.0
36715,6.0
139,3.0
28157,3.0
22386,1.0
37380,3.0
2824,1.0
25591,1.0
19650,4.0
18317,4.0
3979,3.0
24038,1.0
26435,3.0
1039,3.0
21324,3.0
20018,3.0
24214,3.0
39399,6.0
13500,3.0
38238,1.0
22973,3.0
31702,1.0
4046,3.0
29303,6.0
29308,3.0
2813,3.0
1007,1.0
6172,1.0
23749,1.0
25691,3.0
30439,3.0
37979,1.0
16837,3.0
30504,3.0
5994,1.0
36388,6.0
30105,1.0
23264,1.0
33493,3.0
33500,4.0
24940,3.0
39864,3.0
23318,3.0
30755,3.0
18749,1.0
39542,1.0
15651,6.0
27721,3.0
5741,4.0
8972,1.0
36850,6.0
21018,6.0
17270,6.0
30131,6.0
27145,1.0
5549,3.0
21053,1.0
3355,4.0
38133,3.0
35224,3.0
32182,1.0
6581,3.0
26846,3.0
21499,3.0
35262,1.0
10355,3.0
39031,6.0
34768,1.0
9384,1.0
19824,1.0
28562,3.0
27797,3.0
823,6.0
17441,3.0
6752,1.0
34931,1.0
28697,6.0
5064,4.0
22804,4.0
9362,4.0
10277,3.0
9291,1.0
699,3.0
27792,3.0
2233,3.0
22409,1.0
14812,3.0
25919,3.0
8681,1.0
36359,3.0
3934,4.0
35733,3.0
18130,6.0
6804,1.0
1705,1.0
31276,3.0
10298,4.0
38623,3.0
19751,1.0
19629,3.0
20584,1.0
7773,2.0
32985,3.0
17758,6.0
28439,3.0
24542,6.0
32283,3.0
8041,3.0
16397,3.0
5926,6.0
34088,3.0
22437,1.0
4318,3.0
20315,6.0
17973,4.0
34858,3.0
21448,1.0
12425,1.0
32300,3.0
3546,1.0
23697,6.0
9320,1.0
29952,3.0
12740,6.0
10872,3.0
10589,3.0
6107,3.0
894,3.0
35937,4.0
39121,3.0
14572,1.0
28383,1.0
28360,3.0
18508,1.0
19420,4.0
21646,3.0
10793,3.0
15945,3.0
1750,3.0
38159,3.0
15398,4.0
14735,3.0
3787,1.0
18404,4.0
26967,3.0
29917,3.0
2997,3.0
570,1.0
15094,1.0
27602,4.0
33006,6.0
13702,3.0
5232,6.0
39015,3.0
33242,4.0
20408,3.0
4052,3.0
38129,6.0
40458,3.0
31965,1.0
4429,1.0
21896,6.0
31319,3.0
11275,3.0
18104,3.0
32547,4.0
26965,4.0
18964,3.0
36841,3.0
24314,1.0
18484,6.0
20493,3.0
26583,3.0
27329,3.0
36687,3.0
29723,6.0
2977,3.0
12152,1.0
651,4.0
32289,1.0
32406,1.0
27574,3.0
7381,4.0
33145,3.0
39313,3.0
34810,3.0
20984,6.0
20923,6.0
38996,6.0
29387,3.0
19913,3.0
1628,3.0
39721,4.0
9832,3.0
25223,4.0
35774,1.0
714,1.0
4804,2.0
1596,3.0
37836,4.0
35594,3.0
22949,1.0
23365,1.0
35638,3.0
36084,3.0
19543,3.0
23645,3.0
28549,1.0
2071,1.0
24567,3.0
37867,1.0
8606,3.0
8368,3.0
19930,3.0
22977,3.0
18955,4.0
31007,3.0
16327,1.0
14443,2.0
12495,3.0
5308,3.0
29340,3.0
21264,3.0
24651,3.0
31165,3.0
15052,3.0
5746,3.0
37877,1.0
33524,6.0
5596,3.0
40623,1.0
6662,3.0
29918,3.0
35449,1.0
27656,1.0
39553,4.0
11516,3.0
30140,3.0
31159,1.0
25308,6.0
15864,3.0
15551,1.0
22952,3.0
28097,1.0
817,3.0
23025,1.0
21691,4.0
19998,1.0
37489,6.0
24282,1.0
9838,1.0
4348,1.0
5521,4.0
29358,6.0
11390,3.0
6957,3.0
18401,3.0
24429,4.0
12047,4.0
16377,6.0
2601,3.0
34781,4.0
5800,3.0
7272,3.0
36913,3.0
38543,1.0
7191,3.0
6422,1.0
5136,3.0
20951,3.0
24576,1.0
23804,3.0
9786,1.0
1556,3.0
37439,3.0
29793,3.0
17556,1.0
23048,1.0
28782,3.0
1196,3.0
16529,3.0
16717,1.0
35149,3.0
19720,3.0
29609,3.0
18310,3.0
5877,1.0
6030,3.0
3670,1.0
31063,4.0
14447,4.0
25661,3.0
46,3.0
34294,1.0
13465,4.0
9114,1.0
7769,3.0
27059,3.0
32607,1.0
37978,3.0
31958,3.0
15260,6.0
20851,3.0
25113,6.0
5706,1.0
40669,3.0
4497,3.0
2691,3.0
34192,1.0
9554,3.0
30191,3.0
176,3.0
28834,3.0
15379,3.0
2624,3.0
6506,1.0
3778,3.0
11150,6.0
23265,3.0
31610,3.0
18096,4.0
33705,3.0
1060,6.0
10943,1.0
4157,3.0
31102,3.0
35432,1.0
37330,1.0
22764,6.0
25847,3.0
34443,3.0
11572,3.0
34436,1.0
38553,3.0
9734,1.0
19166,3.0
40116,1.0
33344,6.0
25339,6.0
25245,3.0
30642,1.0
22806,4.0
29458,4.0
11649,1.0
38614,1.0
37750,1.0
32435,3.0
23617,6.0
1635,1.0
7623,6.0
3337,3.0
33519,3.0
33481,3.0
25069,1.0
39452,1.0
37776,3.0
737,3.0
4196,3.0
59,3.0
26388,3.0
596,1.0
5666,6.0
29771,3.0
10919,3.0
19397,4.0
23458,1.0
26150,1.0
36514,3.0
36786,1.0
22168,6.0
14341,3.0
7344,6.0
22834,4.0
13534,3.0
12106,4.0
3080,3.0
25902,6.0
21934,1.0
15636,3.0
12705,3.0
3407,3.0
37001,1.0
28584,1.0
8472,3.0
15419,3.0
25120,3.0
4024,4.0
23322,3.0
6826,6.0
30272,1.0
27750,1.0
23388,3.0
39628,1.0
20796,2.0
19051,6.0
38558,1.0
33586,3.0
31407,3.0
27473,3.0
25640,3.0
12124,6.0
14666,4.0
18718,1.0
29572,3.0
17073,4.0
30060,3.0
37766,6.0
1480,1.0
26053,3.0
26634,1.0
24255,6.0
36051,3.0
30437,1.0
35193,6.0
37946,3.0
40570,6.0
7727,1.0
13438,3.0
23825,1.0
13483,4.0
38319,1.0
2637,6.0
14376,6.0
13306,3.0
27020,3.0
21029,3.0
33122,3.0
16089,1.0
2048,3.0
3695,3.0
35417,4.0
21622,3.0
15549,6.0
7825,6.0
28057,1.0
14765,3.0
